,title,body
0,"박지원 ""北, 트럼프 '부동산투기 거래술'에 당했다""","""文 대통령, 교착된 북미관계 풀 세계서 유일한 분""
박지원 민주평화당 의원 © News1 황기선 기자

(서울=뉴스1) 김세현 기자 = 박지원 민주평화당 의원이 1일 최근 제2차 북미정상회담 결렬과 관련해 ""트럼프 미국 대통령의 '부동산 투기식 거래술'에 당했다""고 주장했다.

박 의원은 이날 자신의 페이스북을 통해 ""1차회담에서 기대 이상의 소득을 올렸던 김정은 북한 국무위원장이 트럼프 대통령의 연막작전에 뒤통수를 맞았다""며 이렇게 밝혔다.

박 의원은 회담 결렬로 안타깝다는 심정을 드러내면서, 결렬 배경에 대해 ""미국의 완전한 비핵화와 북한의 완전한 경제제재 해제 요구가 충돌했다""고 설명했다.

다만 이번 회담을 비교적 긍정적으로 평가하는 모습을 보이면서, 트럼프 대통령과 김 위원장이 추후 3차 회담을 가질 가능성을 언급했다.

박 의원은 ""조선중앙통신은 회담 결과를 긍정 평가하며 3차 상봉을 예고 보도한다""며 ""김 위원장도 핵실험 미사일 발사를 하지 않겠다고 밝혔고, 결렬 후 후일을 기약하는 의미의 밝은 웃음을 하고 트럼프 대통령과 악수 후 헤어졌다""고 했다.

그러면서 ""트럼프 대통령과 폼페이오 미 국무장관 역시 대화를 계속하겠다고 말했다""며 ""(이들은) 현재보다 강력한 경제제재를 하지 않겠다고 밝히며 문재인 대통령에게 중재 요구 전화를 했다""고 했다.

박 의원은 ""북미 양국은 과거로 돌아가서는 안 된다""면서 문 대통령의 중재 역할을 강조했다.

박 의원은 ""호랑이 등에 탄 북미정상은 시간이 절박하다""며 ""트럼프 대통령은 국내 정치적 입지와 대선가도로, 김 국무위원장은 경제적 악화가 있기 때문에 (회담이) 지연되면 상호 간에 실패한다""고 예상했다.

이어 ""지금은 문 대통령만이 교착된 북미관계를 이어주고 풀어줄 세계에서 유일한 분""이라면서 ""문 대통령은 손흥민 선수의 역할인 어시스트(를 해야하고), 때로는 슛으로 골을 넣는 역할이 필요하다""고 했다.

박 의원은 이날 또다른 페이스북 글을 통해 문 대통령을 향해 ""북미관계 개선을 위해 적극적으로 임하겠다는 각오에 지지를 보낸다""고 했다.

그러면서 ""절망이 제일 나쁘다""며 ""전화위복의 계기로 만들어 나가야 한다""고 덧붙였다.

smile@news1.kr

▶[ 북미 2차 회담 ] [ MWC 2019 ]
▶ 네이버 메인에서 [뉴스1] 구독하기!
[© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]"
1,"박지원 ""김정은, 트럼프의 '부동산 투기식 거래술'에 뒤통수 맞아""","박지원 민주평화당 의원은 김정은 북한 국무위원장이 하노이에서 트럼프 미국 대통령으로부터 '부동산 투기식 거래술'에 뒤통수를 맞았지만 파국으로 가선 안된다고 강조했다.

박 의원은 1일 자신의 페이스북에 ""(지난해 6월 13일 싱가포르) 1차회담에서 기대 이상의 소득을 올렸던 김정은 위원장이 트럼프 대통령의 연막작전에 뒤통수를 맞았다, 부동산 투기식 거래술에 당했다""고 지적했다.

박 의원은 ""그러나 트럼프, 폼페이오는 대화를 계속하겠다며 문재인 대통령께 중재 요구 전화를 했다, 김정은도 결렬 후 후일을 기약하는 의미의 밝은 웃음으로 트럼프 대통령과 악수를 하고 헤어졌다""라는 점과 ""조선중앙통신은 회담 결과를 긍정 평가하며 3차 상봉을 예고 보도했다""고 희망이 없는 것은 아님을 지적했다.

그는 ""지금은 문재인 대통령만이 교착된 북미관계를 이어줄, 풀어줄 세계에서 유일한 분이다""며 ""문 대통령의 손흥민 선수 역할 즉 때로는 어시스트 때로는 슛으로 골을 넣는 역할이 필요하다""고 문 대통령에게 북미 대화의 끈을 이어줄 것을 주문했다.

박태훈 기자 buckbak@segye.com
사진=연합뉴스


ⓒ 세상을 보는 눈, 글로벌 미디어 세계일보"
2,"박지원 “文 대통령, 북미관계 이어줄 세계 유일한 분”","박지원 민주평화당 의원. 사진=동아일보 DB
박지원 민주평화당 의원은 2차 북미정상회담 결렬에 대해 ""안타까운 심정이다""라며 문재인 대통령의 역할이 중요한 시점이라고 밝혔다.

박 의원은 1일 페이스북을 통해 ""미국의 완전한 비핵화와 북한의 완전한 경제제재 해제가 충돌했다""라며 ""1차 회담에서 기대 이상의 소득을 올렸던 김정은 위원장이 트럼프 대통령의 연막작전에 뒤통수를 맞았다. 부동산투기식거래술에 당했다""라고 말했다.

이어 ""그러나 트럼프-폼페이오 장관은 대화를 계속하겠다며 한미군사훈련의 중단, 현재보다 강력한 경제제재를 하지 않겠다고 밝히며 문재인 대통령에게 중재요구 전화를 했다""라고 덧붙였다.

박 의원은 ""김정은 위원장도 핵실험 미사일 발사를 하지 않겠다고 밝혔으며 결렬 후 후일을 기약하는 의미의 밝은 웃으며 트럼프 대통령과 악수를 하고 헤어졌다""라며 ""물론 한밤중 하노이 현지에서 리용호-최선희가 미국을 비난하는 긴급기자회견을 했지만 조선중앙통신은 회담 결과를 긍정 평가하며 3차 상봉을 예고 보도했다""라고 설명했다.

이어 ""어떤 경우에도 북미 양국은 과거로 돌아가서는 안된다. 현재의 모라토리엄 현상을 유지하며 양정상 간에 논의된 경제제재 완화와 영변, 알파를 대화 테이블에 올려 해결의 길을 모색해야 한다. 지금은 문재인 대통령만이 교착된 북미관계를 이어줄 풀어줄 세계 유일한 분""이라고 강조했다.

그러면서 ""호랑이 등에 탄 북미 정상은 시간이 절박하다. 특히 문재인 대통령의 손흥민 선수 역할 즉 때로는 어시스트 때로는 슛으로 골을 넣는 역할이 필요하다""라고 말했다.

김소정 동아닷컴 기자 toystory@donga.com

▶ 동아일보 단독 뉴스 / 트렌드 뉴스

▶ 네이버 홈에서 [동아일보] 채널 구독하기

ⓒ 동아일보 & donga.com, 무단 전재 및 재배포 금지"
3,"박지원 “文 대통령, 북미관계 풀어줄 세계 유일한 분”","[연합]

[헤럴드경제=모바일섹션] 박지원 민주평화당 의원은 2차 북미정상회담이 결렬된 것과 관련해 “지금은 문재인 대통령이 교착된 북미관계를 이어줄, 풀어줄 세계에서 유일한 분”이라고 밝혔다

박 의원은 1일 자신의 페이스북을 통해 “미국의 완전한 비핵화와 북한의 완전한 경제제재 해제가 충돌했다”라며 “1차 회담에서 기대 이상의 소득을 올렸던 김정은 위원장이 트럼프 대통령의 연막작전에 뒤통수를 맞았다. 부동산투기식거래술에 당했다”라고 말했다.

이어 “그러나 트럼프-폼페이오 장관은 대화를 계속하겠다며 한미군사훈련의 중단, 현재보다 강력한 경제제재를 하지 않겠다고 밝히며 문재인 대통령에게 중재요구 전화를 했다”라고 덧붙였다.

박 의원은 “김정은 위원장도 핵실험 미사일 발사를 하지 않겠다고 밝혔으며 결렬 후 후일을 기약하는 의미의 밝은 웃으며 트럼프 대통령과 악수를 하고 헤어졌다”라며 “물론 한밤중 하노이 현지에서 리용호-최선희가 미국을 비난하는 긴급기자회견을 했지만 조선중앙통신은 회담 결과를 긍정 평가하며 3차 상봉을 예고 보도했다”라고 설명했다.

이어 “어떤 경우에도 북미 양국은 과거로 돌아가서는 안된다. 현재의 모라토리엄 현상을 유지하며 양정상 간에 논의된 경제제재 완화와 영변, 알파를 대화 테이블에 올려 해결의 길을 모색해야 한다. 지금은 문재인 대통령만이 교착된 북미관계를 이어줄 풀어줄 세계 유일한 분”이라고 강조했다.

박 의원은 “특히 문 대통령의 ‘손흥민’ 역할 즉 때로는 어시스트 때로는 슛으로 골을 넣는 역할이 필요하다”고 덧붙였다.

onlinenews@heraldcorp.com

▶네이버에서 헤럴드경제 채널 구독하기

▶하나사면 하나 더 득템찬스, 헤럴드 리얼라이프 ▶헤럴드경제 사이트 바로가기



- Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
4,부동산 동맥경화… '직거래 매물' 덩달아 급증,"[아시아경제 배경환 기자] 최근 주택 거래시장이 급격히 냉각되며 직거래 매물이 덩달아 늘어나고 있다. 원하는 시기에 세입자를 구하지 못한 집주인들이 매물 노출 수단을 다양화하고 떨어진 전세금을 만회하고자 중개수수료를 아끼려는 선택에서다.

1일 부동산 직거래 플랫폼 '피터팬의 좋은방 구하기'에 따르면 깡통전세, 역전세 등 부동산 시장 위축의 진원지로 꼽히는 지방과 경기·인천의 직거래 매물은 서울에 비해 1년전보다 큰 폭의 증가세를 보였다.

실제 '피터팬의 좋은방 구하기' 플랫폼에 등록된 주거용 직거래 매물을 ▲서울 ▲경기·인천 ▲지방의 3가지 지역군으로 살펴보면, 올 1월을 기준으로 전년동월 대비 서울은 2.75% 증가한 반면 경기·인천은 23.38%, 지방은 22.3%로 약 20% 이상 올랐다.

특히 경기·인천 지역 아파트 직거래 매물의 증가세가 두드러졌다. 경기·인천은 전체 직거래 매물로는 23.38% 증가했지만 아파트 직거래 매물로만 따졌을 때는 45.38%로 약 2배 더 늘었다. 계약 유형별로 살펴보면, 전세와 매매 직거래 매물이 월세 매물에 비해 급증한 것을 알 수 있다. 전국에서 깡통전세와 급매를 양산한 갭투자의 영향 때문이라는 분석이다.

올 1월 기준 전년동월 대비 전세와 매매 직거래 매물의 증가세가 가장 높은 지역은 지방으로 나타났다. 지방은 월세 매물이 13.14% 증가하는 동안 전세와 매매 비중이 각각 47.62%, 71.07% 상승하는 큰 차이를 보였다. 같은기간 경기·인천 지역의 월세 매물은 12.16% 증가한데 비해 전세와 매매는 각각 40.04%, 38.95%로 늘어났다. 서울은 월세 매물이 줄었지만 전세와 매매는 각각 19.07%, 12.39%로 증가했다.

보증금에 대한 불안감이 커지며 '안심직거래 서비스' 이용자 수도 1년새 큰 폭으로 증가하고 있다. '안심직거래 서비스'는 출시 초기인 지난해 1월 신청자 수 24건으로 시작했다. 3월부터는 월별 40건 이상의 가입건수를 보이다 지난해 8월 50건을 넘어섰고 11월 이후부터 꾸준한 상승세를 보이며 올 1월에는 78건으로 출시 이후 최대 이용자 수를 보였다. 1월 기준 전년동월 대비 수치로는 3배 이상의 성장이다.

김남이 피터팬 팀장은 ""직거래 시장은 정부 정책보다는 실수요 위주의 이사철 시즌별 흐름이 주를 이뤄왔지만 최근 거래 실종, 신규 입주 물량 증가 등의 시장 분위기가 장기화되며 영향을 받고 있다""며 ""지방과 경기·인천의 매매와 전세 물량이 큰 폭으로 증가한 만큼 직거래 수요자들은 부동산의 안전성을 잘 검토하며 계약을 해야 할 것""이라고 말했다.

배경환 기자 khbae@asiae.co.kr

▶ 아시아경제 채널 추가하고 에어팟, 해외여행비 받자!
▶ 재미와 신기 '과학을읽다' ▶ 꿀잼 '인기만화'

<ⓒ경제를 보는 눈, 세계를 보는 창 아시아경제 무단전재 배포금지>"
5,"금융위, 부동산 신탁업 예비인가 결과 3일 발표","금융위원회가 오는 3일 오후 부동산 신탁업 예비 인가 결과를 발표한다고 2일 밝혔다.

금융감독원은 지난달 28일부터 민간 위원 7인으로 구성된 외부평가위원회를 통해 부동산 신탁업 예비 인가 신청자가 제출한 사업 계획 등의 타당성을 심사하고 있다.

금감원의 심사 결과는 이날 개최되는 금융위 산하 증권선물위원회와 금융위원회 의결을 거쳐 최종 확정된다. 금융위는 의결 직후 결과를 발표할 계획이다.
앞서 예비 인가 신청서 접수기간(2018년 11월 26일～27일)에 대신자산신탁, 대한자산신탁, 더조은자산신탁, 바른자산신탁, 부산부동산신탁, NH농협부동산신탁 등 총 12개 신청자가 신청서 제출했다.

부동산 신탁사는 지난 1991년 처음 제도가 도입된 이래 현재까지 11곳이 인가를 받았다. 신규 사업자가 등장하는 것은 지난 2009년 이후 10년 만이다.

[김유정 기자 kyj@chosunbiz.com]



chosunbiz.com"
6,부동산신탁업 예비인가 업체 내일 발표…최대 3개사 선정,"【서울=뉴시스】고승민 기자 = 정부서울청사 내 위치한 금융위원회 모습. 2017.02.03. kkssmm99@newsis.com


【서울=뉴시스】김형섭 기자 = 금융위원회는 오는 3일 부동산신탁업 예비인가 대상자를 선정해 발표한다고 2일 밝혔다.

금융위는 증권선물위원회와 금융위원회 전체회의를 잇달아 열어 외부평가위원회의 평가결과 등을 감안해 예비인가 여부를 의결한 뒤 그 결과를 발표할 예정이다.

금융감독원이 민간위원 7명으로 구성한 외부평가위원회는 지난달 28일부터 부동산신탁업 예비인가 신청자가 제출한 사업계획 등에 대한 타당성 심사를 진행 중이다.

부동산신탁은 고객이 맡긴 부동산을 개발·관리해 생긴 이익을 고객과 나누는 사업을 말한다.

앞서 지난해 11월26~27일 예비인가 신청서를 접수한 결과 신영자산신탁, 제이원부동산신탁, 대한자산신탁, 한투부동산신탁, 연합자산신탁, 큐로자산신탁 등 총 12개 업체가 신청서를 냈다.

금융위는 금융산업 경쟁도평가 결과를 바탕으로 부동산신탁업에 대한 신규인가를 최대 3개사까지 내주기로 한 상태다. 부동산신탁업은 2009년 이후 약 10년간 신규 진입 없이 11개사만 경쟁하는 체제가 유지되고 있다.

예비인가를 받으면 인적·물적요건 등을 갖춰 본인가를 신청할 수 있다. 이후 금융위로부터 본인가를 받으면 영업을 할 수 있다.

ephites@newsis.com

▶ 네이버에서 뉴시스 채널 구독하기

▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기

<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
7,"부동산신탁업 예비인가, 3일 결정","[머니투데이 임동욱 기자] [3일 오후 증선위·금융위 열고 예비인가 여부 결정]


부동산신탁업 예비인가 결과가 3일 나온다.

2일 금융당국에 따르면 금융감독원은 부동산신탁업 예비인가 신청자가 제출한 사업계획 등의 타당성을 심사하기 위해 지난달 28일부터 이달 3일까지 외부평가위원회를 구성해 심사를 진행 중이다.

지난해 11월 하순 예비인가 신청서 접수기간 중 총 12개 신청자가 신청서를 제출했다.

금융당국은 3일 오후 증권선물위원회와 금융위원회를 개최하고, 외부평가위원회의 평가결과 등을 감안해 예비인가 여부를 의결할 예정이다.

민간위원 7인으로 구성된 외부 평가위원회는 인가심사의 공정성, 객관성 확보를 위해 명단을 공개하지 않고 있다.

임동욱 기자 dwlim@mt.co.kr

▶주식, 나도 더 잘할 수 있을까?
▶조 변호사의 가정상담소 ▶머투가 봄맞이 선물 주나봄

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
8,금융위 내일 부동산신탁업 예비인가 업체 3곳 선정,"(서울=연합뉴스) 박상돈 기자 = 금융위원회는 2일 부동산신탁업 예비인가 업체 3곳을 오는 3일 선정, 발표한다고 밝혔다.

금융감독원의 민간위원 7명으로 구성한 외부평가위원회가 심사를 마치면 곧바로 증권선물위원회와 금융위원회 의결 절차를 진행할 예정이다.

외부평가위원회는 2월 28일부터 예비인가 신청업체 12곳이 제출한 사업계획 등의 타당성에 대한 심사를 벌여왔다.

앞서 지난해 11월 신청서를 제출한 업체는 NH농협금융지주·농협네트웍스, 한국투자금융지주, 대신증권, 부국증권, 신영증권·유진투자증권 컨소시엄, 키움증권·현대차증권·마스턴투자운용·이지스자산운용 컴소시엄 등이다.

또 SK증권·바른자산운용·구모씨 컨소시엄, 진원이앤씨, 큐캐피탈파트너스, 스톤브릿지금융산업 사무투자합작회사, 강모씨 외 3명, 최모씨 등도 신청서를 냈다.

예비인가를 받으면 인적·물적요건 등을 갖춰 본인가를 신청하게 되고 이후 한달 안에 본인가를 받아 영업을 시작할 수 있다.

부동산 신탁회사 본인가는 2009년 이후 10년 만에 이뤄지는 것이다. 현재 부동산 신탁회사는 11곳이다.

kaka@yna.co.kr

▶네이버 홈에서 [연합뉴스] 채널 구독하기

▶뭐 하고 놀까? #흥 ▶쇼미더뉴스! 오늘 많이 본 뉴스영상"
9,"금융위원회, 내일 부동산신탁업 예비인가 업체 발표","[연합뉴스TV 제공] /사진=연합뉴스
금융위원회가 부동산신탁업 예비인가 업체 3곳을 선정한다.

2일 금융위원회에 따르면 부동산신탁업 예비인가 업체가 다음날 새롭게 선정된다.

금융감독원의 민간위원 7명으로 구성된 외부평가위원회는 부동산신탁업 예비인가 업체 선정을 위한 심사를 진행한다.

이를 마치면 증권선물위원회와 금융위원회 의결 절차가 진행된다.

예비인가 신청업체는 총 12곳이다. 앞서 지난해 11월 신청서를 제출한 업체는 NH농협금융지주·농협네트웍스, 한국투자금융지주, 대신증권, 부국증권, 신영증권·유진투자증권 컨소시엄, 키움증권·현대차증권·마스턴투자운용·이지스자산운용 컴소시엄 등이다.

또 SK증권·바른자산운용·구모씨 컨소시엄, 진원이앤씨, 큐캐피탈파트너스, 스톤브릿지금융산업 사무투자합작회사, 강모씨 외 3명, 최모씨 등도 신청서를 냈다.

외부평가위원회는 지난달 28일부터 예비인가 신청업체가 제출한 사업계획의 타당성을 심사했다.

예비인가를 받으면 인적·물적 요건 등을 갖춰 본인가를 신청할 수 있다. 본인가를 받으면 영업을 시작할 수 있다.

부동산 신탁회사 본인가는 2009년 이후 10년 만에 이뤄지는 것이다. 현재 부동산 신탁회사는 11곳이다.

ktop@fnnews.com 권승현 기자

▶ 세상의 모든 골 때리는 이야기 'fn파스'
▶ 속보이는 연예뉴스 fn스타

※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
